what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300704015339
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300704024404
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300704059568
error,log,,,"Internal Error",1300704063191
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1300704064079
error,log,,,"Internal Error",1300704065654
error,log,,,"Internal Error",1300704071050
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1300704073958
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300704074163
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300704076734
error,log,,,"Internal Error",1300704086163
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1300704089715
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1300704092720
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1300704095649
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1300704098234
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1300704112576
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300704112776
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300704117367
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300704128832
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300704137996
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300704144644
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300704157386
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300704189248
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300704200783
error,log,,,"Internal Error",1300704204042
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1300704210359
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1300704210542
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300704215832
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300704223252
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300704231923
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300704244059
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300704249444
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300704256379
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300704310872
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300704317969
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1300704412094
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1300704412255
error,log,,,"Internal Error",1300704415742
error,log,,,"Internal Error",1300704428473
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1300704428860
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1300704433086
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1300704433904
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1300704434513
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1300704462800
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300704463011
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300704464963
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1300704483591
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1300704566089
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1300704569059
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1300704581915
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1300704589195
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300704589396
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300704591569
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1300704593419
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300704596886
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300704603109
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300704646571
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300704649314
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1300704649348
error,log,,,"Internal Error",1300704832952
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1300704835648
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1300704839120
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1300704851739
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300704851872
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300704853796
error,log,,,"Internal Error",1300704855008
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300705016455
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300705144441
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1300705149274
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1300705149760
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1300705149785
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1300705149811
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1300705149837
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1300705149863
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1300705149888
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1300705149915
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1300705149941
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1300705149967
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1300705149992
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1300705150018
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1300705150043
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1300705150070
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1300705150095
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1300705150121
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1300705150146
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1300705150172
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1300705150198
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1300705150224
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1300705150249
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.wordNext",1300705150509
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.wordNext",1300705150712
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.wordNext",1300705151165
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1300705152637
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1300705153876
error,log,,,"Internal Error",1300705168575
error,log,,,"Internal Error",1300705172454
error,log,,,"Internal Error",1300705172575
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300705177490
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300705177751
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1300705188704
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1300705188868
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1300705189022
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1300705189140
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1300705189262
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1300705189404
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1300705189802
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1300705190064
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1300705196973
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1300705209982
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300705210179
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300705211773
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300705215713
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300705223862
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300705223882
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300705225688
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1300705238473
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300705238675
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300705242310
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300705292211
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300705603501
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300705611817
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300705625413
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1300705627106
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1300705627429
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300705647964
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300705665407
error,log,,,"Internal Error",1300705752874
error,log,,,"Internal Error",1300705759782
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300705764198
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300705878129
error,log,,,"Internal Error",1300705896023
started,bundle,org.eclipse.mylyn.java.tasks,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.tasks",1300705899794
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.ClassFileEditor",1300705900128
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.ClassFileEditor",1300705900252
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1300705929229
closed,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.ClassFileEditor",1300705929229
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300705932541
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300706067311
error,log,,,"Internal Error",1300706069700
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.ClassFileEditor",1300706070716
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.ClassFileEditor",1300706070826
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1300706083659
closed,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.ClassFileEditor",1300706083659
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1300706085680
error,log,,,"Internal Error",1300706086565
error,log,,,"Internal Error",1300706089329
error,log,,,"Internal Error",1300706092911
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.ClassFileEditor",1300706093955
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.ClassFileEditor",1300706094062
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1300706115930
closed,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.ClassFileEditor",1300706115930
error,log,,,"Internal Error",1300706117592
error,log,,,"Internal Error",1300706121099
error,log,,,"Internal Error",1300706128368
error,log,,,"Internal Error",1300706133564
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300706142777
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300706144734
closed,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300706144920
stopped,bundle,org.eclipse.mylyn.ide.ant,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.ide.ant",1300706145207
stopped,bundle,org.eclipse.ant.ui,3.5.0.v20100427,"org.eclipse.ant.ui",1300706145218
stopped,bundle,org.eclipse.ant.launching,1.0.1.v20101020_r362,"org.eclipse.ant.launching",1300706145218
stopped,bundle,org.eclipse.compare.win32,1.0.101.R36x_v20101103-0618,"org.eclipse.compare.win32",1300706145218
stopped,bundle,org.eclipse.equinox.p2.ui.sdk,1.0.100.v20100513,"org.eclipse.equinox.p2.ui.sdk",1300706145219
stopped,bundle,org.eclipse.mylyn.java.tasks,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.tasks",1300706145219
stopped,bundle,org.eclipse.mylyn.java.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.ui",1300706145222
stopped,bundle,org.eclipse.jdt.junit,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.junit",1300706145223
stopped,bundle,org.eclipse.jdt.apt.ui,3.3.300.v20100513-0845,"org.eclipse.jdt.apt.ui",1300706145223
stopped,bundle,org.eclipse.jdt.debug.ui,3.5.2.v20100928a_r362,"org.eclipse.jdt.debug.ui",1300706145228
stopped,bundle,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui",1300706145246
