what,kind,bundleId,bundleVersion,description,time
started,bundle,org.jboss.tools.jst.web.ui,3.2.1.v20110729-2031-H177-Final,"org.jboss.tools.jst.web.ui",1320070745973
started,bundle,org.jboss.tools.runtime,1.2.0.v20110801-1251-H353-Final,"org.jboss.tools.runtime",1320070745974
started,bundle,org.jboss.tools.runtime.ui,1.0.0.v20110801-1251-H353-Final,"org.jboss.tools.runtime.ui",1320070745975
started,bundle,org.jboss.tools.usage,1.0.1.v20110729-1916-H126-Final,"org.jboss.tools.usage",1320070745976
os,sysinfo,,,"win32",1320070745980
arch,sysinfo,,,"x86_64",1320070745980
ws,sysinfo,,,"win32",1320070745980
locale,sysinfo,,,"de_DE",1320070745980
processors,sysinfo,,,"4",1320070745980
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1320070745980
java.runtime.version,sysinfo,,,"1.6.0_24-b07",1320070745980
java.specification.name,sysinfo,,,"Java Platform API Specification",1320070745980
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1320070745980
java.specification.version,sysinfo,,,"1.6",1320070745981
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1320070745981
java.version,sysinfo,,,"1.6.0_24",1320070745981
java.vm.info,sysinfo,,,"mixed mode",1320070745981
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1320070745981
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1320070745981
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1320070745981
java.vm.specification.version,sysinfo,,,"1.0",1320070745981
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1320070745981
java.vm.version,sysinfo,,,"19.1-b02",1320070745981
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1320070785437
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1320070790920
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1320070854855
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1320070857229
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1320070865883
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1320071070650
started,bundle,org.eclipse.emf.common,2.6.0.v20100914-1218,"org.eclipse.emf.common",1320071072958
started,bundle,org.eclipse.emf.ecore,2.6.1.v20100914-1218,"org.eclipse.emf.ecore",1320071073614
started,bundle,org.eclipse.jem.util,2.1.3.v201012070000,"org.eclipse.jem.util",1320071073615
started,bundle,org.eclipse.wst.common.emf,1.2.3.v201012100400,"org.eclipse.wst.common.emf",1320071073764
started,bundle,org.eclipse.emf.ecore.xmi,2.5.0.v20100521-1846,"org.eclipse.emf.ecore.xmi",1320071073871
started,bundle,org.eclipse.wst.common.emfworkbench.integration,1.2.3.v201012020600,"org.eclipse.wst.common.emfworkbench.integration",1320071073874
started,bundle,org.eclipse.wst.common.core,1.2.0.v200908252030,"org.eclipse.wst.common.core",1320071074053
started,bundle,org.eclipse.wst.common.modulecore,1.2.5.v201101270100,"org.eclipse.wst.common.modulecore",1320071074059
started,bundle,org.eclipse.jst.j2ee.core,1.2.4.v201102101900,"org.eclipse.jst.j2ee.core",1320071074144
started,bundle,org.eclipse.jem,2.0.400.v201005110200,"org.eclipse.jem",1320071074199
started,bundle,org.eclipse.wst.common.frameworks.ui,1.2.0.v201004080500,"org.eclipse.wst.common.frameworks.ui",1320071074312
started,bundle,org.eclipse.wst.xml.core,1.1.503.v201102102045,"org.eclipse.wst.xml.core",1320071074354
started,bundle,org.eclipse.wst.validation,1.2.201.v201101270100,"org.eclipse.wst.validation",1320071074430
started,bundle,org.eclipse.jst.j2ee,1.1.404.v201102081800,"org.eclipse.jst.j2ee",1320071074644
started,bundle,org.eclipse.compare,3.5.101.R36x_v20100929-0800,"org.eclipse.compare",1320071075108
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.refresh",1320071078447
started,bundle,org.eclipse.jst.server.core,1.2.101.v20100421,"org.eclipse.jst.server.core",1320071079471
started,bundle,org.eclipse.jst.jee,1.0.302.v201101122300,"org.eclipse.jst.jee",1320071079504
started,bundle,org.jboss.ide.eclipse.archives.core,3.2.1.v20110729-1930-H160-Final,"org.jboss.ide.eclipse.archives.core",1320071080403
started,bundle,org.jboss.ide.eclipse.archives.webtools,2.2.0.v20110729-2006-H221-Final,"org.jboss.ide.eclipse.archives.webtools",1320071080414
started,bundle,org.jboss.ide.eclipse.as.wtp.core,2.2.0.v20110729-2006-H221-Final,"org.jboss.ide.eclipse.as.wtp.core",1320071080436
started,bundle,org.jboss.tools.esb.project.core,1.4.0.v20110729-2137-H157-Final,"org.jboss.tools.esb.project.core",1320071080539
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1320071085944
started,bundle,org.jboss.tools.jst.jsp,3.2.1.v20110729-2031-H177-Final,"org.jboss.tools.jst.jsp",1320071085953
started,bundle,org.jboss.tools.common.text.ext,3.2.1.v20110729-1946-H142-Final,"org.jboss.tools.common.text.ext",1320071086005
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1320071086246
started,bundle,org.eclipse.jdt.junit,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.junit",1320071086367
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1320071115614
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1320071115866
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1320071116043
closed,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1320071117073
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1320071136045
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1320071136282
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1320071136455
started,bundle,org.jboss.tools.common.el.core,3.2.1.v20110729-1946-H142-Final,"org.jboss.tools.common.el.core",1320071137854
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1320071141226
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1320071162208
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1320071176498
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1320071176774
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1320071176979
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1320071211661
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1320072675618
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1320072678120
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1320072912997
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1320072916635
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1320073587609
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1320073646291
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1320074119994
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1320074129018
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1320074209843
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1320074377533
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1320074387029
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1320074396458
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1320074412777
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1320074489841
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1320074603615
closed,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1320074608954
stopped,bundle,org.eclipse.mylyn.ide.ant,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.ide.ant",1320074609619
stopped,bundle,org.eclipse.jst.server.generic.ui,1.0.505.v20100428,"org.eclipse.jst.server.generic.ui",1320074609621
stopped,bundle,org.eclipse.jst.server.generic.core,1.0.606.v20100512,"org.eclipse.jst.server.generic.core",1320074609622
stopped,bundle,org.eclipse.datatools.connectivity.oda.template.ui,3.2.1.v201004090942,"org.eclipse.datatools.connectivity.oda.template.ui",1320074609624
stopped,bundle,org.eclipse.pde.api.tools.ui,1.0.201.v20100820_r361,"org.eclipse.pde.api.tools.ui",1320074609626
stopped,bundle,org.eclipse.pde.ds.ui,1.0.100.v20100601,"org.eclipse.pde.ds.ui",1320074609627
stopped,bundle,org.eclipse.pde.runtime,3.4.200.v20100601,"org.eclipse.pde.runtime",1320074609629
stopped,bundle,org.eclipse.pde.ua.ui,1.0.100.v20100504,"org.eclipse.pde.ua.ui",1320074609631
stopped,bundle,org.jboss.tools.esb.project.ui,1.4.0.v20110729-2137-H157-Final,"org.jboss.tools.esb.project.ui",1320074609631
stopped,bundle,org.eclipse.pde.ui.templates,3.4.200.v20100601,"org.eclipse.pde.ui.templates",1320074609634
stopped,bundle,org.jboss.tools.cdi.ui,1.1.1.v20110729-2123-H143-Final,"org.jboss.tools.cdi.ui",1320074609635
stopped,bundle,org.jboss.tools.cdi.xml.ui,1.0.0.v20110729-2123-H143-Final,"org.jboss.tools.cdi.xml.ui",1320074609636
stopped,bundle,org.jboss.tools.cdi.text.ext,1.1.1.v20110729-2123-H143-Final,"org.jboss.tools.cdi.text.ext",1320074609809
activated,perspective,org.eclipse.jdt.ui,,"org.eclipse.jdt.ui.JavaPerspective",1327684645684
started,bundle,org.eclipse.osgi,3.6.2.R36x_v20110210,"org.eclipse.osgi",1327684645684
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20100503,"org.eclipse.equinox.simpleconfigurator",1327684645684
started,bundle,com.ibm.icu,4.2.1.v20100412,"com.ibm.icu",1327684645793
started,bundle,org.eclipse.compare.core,3.5.101.R36x_v20100929-0800,"org.eclipse.compare.core",1327684645793
started,bundle,org.eclipse.core.contenttype,3.4.100.v20100505-1235,"org.eclipse.core.contenttype",1327684645793
started,bundle,org.eclipse.core.databinding.observable,1.3.0.I20100601-0800,"org.eclipse.core.databinding.observable",1327684645793
started,bundle,org.eclipse.core.expressions,3.4.200.v20100505,"org.eclipse.core.expressions",1327684645793
started,bundle,org.eclipse.core.filebuffers,3.5.100.v20100520-0800,"org.eclipse.core.filebuffers",1327684645793
started,bundle,org.eclipse.core.filesystem,1.3.1.R36x_v20100727-0745,"org.eclipse.core.filesystem",1327684645793
started,bundle,org.eclipse.core.jobs,3.5.1.R36x_v20100824,"org.eclipse.core.jobs",1327684645793
started,bundle,org.eclipse.core.net,1.2.100.I20100511-0800,"org.eclipse.core.net",1327684645809
started,bundle,org.eclipse.core.resources,3.6.1.R36x_v20110131-1630,"org.eclipse.core.resources",1327684645825
started,bundle,org.eclipse.core.runtime,3.6.0.v20100505,"org.eclipse.core.runtime",1327684645825
started,bundle,org.eclipse.core.runtime.compatibility,3.2.100.v20100505,"org.eclipse.core.runtime.compatibility",1327684645825
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.200.v20100517,"org.eclipse.core.runtime.compatibility.auth",1327684645825
started,bundle,org.eclipse.core.variables,3.2.400.v20100505,"org.eclipse.core.variables",1327684645825
started,bundle,org.eclipse.debug.core,3.6.0.v20100519,"org.eclipse.debug.core",1327684645840
started,bundle,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui",1327684645871
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.1.R201102081640,"org.eclipse.epp.usagedata.gathering",1327684645871
started,bundle,org.eclipse.epp.usagedata.recording,1.3.1.R201102081640,"org.eclipse.epp.usagedata.recording",1327684645871
started,bundle,org.eclipse.equinox.app,1.3.1.R36x_v20100803,"org.eclipse.equinox.app",1327684645887
started,bundle,org.eclipse.equinox.common,3.6.0.v20100503,"org.eclipse.equinox.common",1327684645887
started,bundle,org.eclipse.equinox.ds,1.2.1.R36x_v20100803,"org.eclipse.equinox.ds",1327684645887
started,bundle,org.eclipse.equinox.event,1.2.0.v20100503,"org.eclipse.equinox.event",1327684645887
started,bundle,org.eclipse.equinox.p2.core,2.0.3.R36x_v20110111,"org.eclipse.equinox.p2.core",1327684645887
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.203.R36x_v20101220,"org.eclipse.equinox.p2.directorywatcher",1327684645887
started,bundle,org.eclipse.equinox.p2.engine,2.0.1.R36x_v20110201,"org.eclipse.equinox.p2.engine",1327684645887
started,bundle,org.eclipse.equinox.p2.metadata,2.0.1.R36x_v20101202,"org.eclipse.equinox.p2.metadata",1327684645887
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.1.0.v20100513,"org.eclipse.equinox.p2.metadata.repository",1327684645887
started,bundle,org.eclipse.equinox.p2.operations,2.0.0.v20100510,"org.eclipse.equinox.p2.operations",1327684645887
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.2.R36x_v20110114,"org.eclipse.equinox.p2.reconciler.dropins",1327684645887
started,bundle,org.eclipse.equinox.p2.repository,2.0.2.R36x_v20110111-1500,"org.eclipse.equinox.p2.repository",1327684645887
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.0.v20100507-1815,"org.eclipse.equinox.p2.ui.sdk.scheduler",1327684645887
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.101.R36x_v20100823,"org.eclipse.equinox.p2.updatechecker",1327684645887
started,bundle,org.eclipse.equinox.preferences,3.3.0.v20100503,"org.eclipse.equinox.preferences",1327684645903
started,bundle,org.eclipse.equinox.registry,3.5.0.v20100503,"org.eclipse.equinox.registry",1327684645903
started,bundle,org.eclipse.equinox.security,1.0.200.v20100503,"org.eclipse.equinox.security",1327684645903
started,bundle,org.eclipse.equinox.util,1.0.200.v20100503,"org.eclipse.equinox.util",1327684645903
started,bundle,org.eclipse.help,3.5.0.v20100524,"org.eclipse.help",1327684645934
started,bundle,org.eclipse.jdt.apt.core,3.3.402.R36_v20110120-1000,"org.eclipse.jdt.apt.core",1327684645934
started,bundle,org.eclipse.jdt.apt.pluggable.core,1.0.301.R36_v20100727-0110,"org.eclipse.jdt.apt.pluggable.core",1327684645934
started,bundle,org.eclipse.jdt.core,3.6.2.v_A76_R36x,"org.eclipse.jdt.core",1327684645934
started,bundle,org.eclipse.jdt.core.manipulation,1.3.0.v20100520-0800,"org.eclipse.jdt.core.manipulation",1327684645934
started,bundle,org.eclipse.jdt.debug,3.6.1.v20100715_r361,"org.eclipse.jdt.debug",1327684646059
started,bundle,org.eclipse.jdt.debug.ui,3.5.2.v20100928a_r362,"org.eclipse.jdt.debug.ui",1327684646059
started,bundle,org.eclipse.jdt.launching,3.5.200.v20110105_r362,"org.eclipse.jdt.launching",1327684646074
started,bundle,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui",1327684646074
started,bundle,org.eclipse.jface,3.6.2.M20110210-1200,"org.eclipse.jface",1327684646074
started,bundle,org.eclipse.ltk.core.refactoring,3.5.101.r362_v20101117-0800,"org.eclipse.ltk.core.refactoring",1327684646074
started,bundle,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring",1327684646090
started,bundle,org.eclipse.mylyn.bugzilla.core,3.4.2.v20100902-0100-e3x,"org.eclipse.mylyn.bugzilla.core",1327684646090
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.bugzilla.ui",1327684646090
started,bundle,org.eclipse.mylyn.commons.net,3.4.1.v20100625-2100-e3x,"org.eclipse.mylyn.commons.net",1327684646090
started,bundle,org.eclipse.mylyn.commons.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.commons.ui",1327684646090
started,bundle,org.eclipse.mylyn.context.core,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.context.core",1327684646090
started,bundle,org.eclipse.mylyn.context.ui,3.4.2.v20110131-0100-e3x,"org.eclipse.mylyn.context.ui",1327684646090
started,bundle,org.eclipse.mylyn.monitor.ui,3.4.1.v20110131-0100-e3x,"org.eclipse.mylyn.monitor.ui",1327684646090
started,bundle,org.eclipse.mylyn.tasks.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.tasks.ui",1327684646168
started,bundle,org.eclipse.mylyn.team.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.team.ui",1327684646168
started,bundle,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search",1327684646199
started,bundle,org.eclipse.team.core,3.5.101.R36x_v20110203-1036,"org.eclipse.team.core",1327684646215
started,bundle,org.eclipse.team.ui,3.5.102.R36x_v20110203-1036,"org.eclipse.team.ui",1327684646246
started,bundle,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui",1327684646246
started,bundle,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console",1327684646246
started,bundle,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.editors",1327684646246
started,bundle,org.eclipse.ui.forms,3.5.2.r36_v20100702,"org.eclipse.ui.forms",1327684646246
started,bundle,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.ide",1327684646277
started,bundle,org.eclipse.ui.net,1.2.100.I20100505-1245,"org.eclipse.ui.net",1327684646277
started,bundle,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views",1327684646277
started,bundle,org.eclipse.ui.views.log,1.0.100.v20110210_r362,"org.eclipse.ui.views.log",1327684646277
started,bundle,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"org.eclipse.ui.workbench",1327684646277
started,bundle,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.workbench.texteditor",1327684646293
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1327684646293
started,bundle,org.eclipse.wst.common.project.facet.core,1.4.102.v201008170019,"org.eclipse.wst.common.project.facet.core",1327684646293
started,bundle,org.eclipse.jpt.core,2.3.3.v201102172310,"org.eclipse.jpt.core",1327684646293
started,bundle,org.eclipse.jst.common.project.facet.core,1.4.102.v201008182136,"org.eclipse.jst.common.project.facet.core",1327684646308
started,bundle,org.eclipse.pde.launching,3.6.0.v20100601,"org.eclipse.pde.launching",1327684646308
started,bundle,org.eclipse.pde.ui,3.6.1.v20110210_r362,"org.eclipse.pde.ui",1327684646339
started,bundle,org.hibernate.eclipse,3.4.1.v20110729-2006-H171-Final,"org.hibernate.eclipse",1327684646464
started,bundle,org.hibernate.eclipse.console,3.4.1.v20110729-2006-H171-Final,"org.hibernate.eclipse.console",1327684646573
started,bundle,org.hibernate.eclipse.jdt.ui,3.4.1.v20110729-2006-H171-Final,"org.hibernate.eclipse.jdt.ui",1327684646573
started,bundle,org.jboss.tools.esb.project.ui,1.4.0.v20110729-2137-H157-Final,"org.jboss.tools.esb.project.ui",1327684646573
os,sysinfo,,,"win32",1327684646573
arch,sysinfo,,,"x86_64",1327684646573
ws,sysinfo,,,"win32",1327684646573
locale,sysinfo,,,"de_DE",1327684646573
processors,sysinfo,,,"4",1327684646573
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1327684646573
java.runtime.version,sysinfo,,,"1.6.0_24-b07",1327684646573
java.specification.name,sysinfo,,,"Java Platform API Specification",1327684646573
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1327684646573
java.specification.version,sysinfo,,,"1.6",1327684646573
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1327684646573
java.version,sysinfo,,,"1.6.0_24",1327684646573
java.vm.info,sysinfo,,,"mixed mode",1327684646573
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1327684646573
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1327684646573
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1327684646573
java.vm.specification.version,sysinfo,,,"1.0",1327684646573
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1327684646573
java.vm.version,sysinfo,,,"19.1-b02",1327684646573
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1327684647369
started,bundle,org.eclipse.update.core,3.2.402.R36x_v20100629,"org.eclipse.update.core",1327684647478
started,bundle,org.eclipse.wst.web,1.1.402.v201012160000,"org.eclipse.wst.web",1327684647525
started,bundle,org.eclipse.epp.usagedata.ui,1.3.1.R201102081640,"org.eclipse.epp.usagedata.ui",1327684647759
started,bundle,org.eclipse.wst.server.core,1.1.206.v20110110,"org.eclipse.wst.server.core",1327684647962
started,bundle,org.eclipse.team.cvs.ui,3.3.302.R36x_v20110203-1036,"org.eclipse.team.cvs.ui",1327684648024
started,bundle,org.eclipse.wst.server.ui,1.1.207.v20110119,"org.eclipse.wst.server.ui",1327684648757
started,bundle,org.jboss.tools.jmx.core,1.2.0.v20110729-1935-H124-Final,"org.jboss.tools.jmx.core",1327684648929
started,bundle,org.eclipse.wst.common.frameworks,1.2.0.v201003040800,"org.eclipse.wst.common.frameworks",1327684649054
started,bundle,org.jboss.ide.eclipse.as.core,2.2.0.v20110729-2006-H221-Final,"org.jboss.ide.eclipse.as.core",1327684649085
started,bundle,org.jboss.ide.eclipse.as.ui,2.2.0.v20110729-2006-H221-Final,"org.jboss.ide.eclipse.as.ui",1327684649163
started,bundle,org.jboss.tools.common,3.2.1.v20110729-1946-H142-Final,"org.jboss.tools.common",1327684649397
started,bundle,org.jboss.tools.common.model,3.2.1.v20110729-1946-H142-Final,"org.jboss.tools.common.model",1327684649615
started,bundle,org.jboss.tools.runtime,1.2.0.v20110801-1251-H353-Final,"org.jboss.tools.runtime",1327684649662
started,bundle,org.jboss.tools.runtime.ui,1.0.0.v20110801-1251-H353-Final,"org.jboss.tools.runtime.ui",1327684649693
started,bundle,org.jboss.tools.usage,1.0.1.v20110729-1916-H126-Final,"org.jboss.tools.usage",1327684649709
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1327684650863
started,bundle,org.jboss.tools.jst.web.ui,3.2.1.v20110729-2031-H177-Final,"org.jboss.tools.jst.web.ui",1327684652470
started,bundle,org.jboss.tools.common.projecttemplates,3.2.1.v20110729-1946-H142-Final,"org.jboss.tools.common.projecttemplates",1327684654561
started,bundle,org.jboss.tools.jst.web,3.2.1.v20110729-2031-H177-Final,"org.jboss.tools.jst.web",1327684654623
started,bundle,org.jboss.tools.jsf.ui,3.2.1.v20110730-1214-H169-Final,"org.jboss.tools.jsf.ui",1327684655044
started,bundle,org.jboss.tools.common.verification.ui,3.1.0.v20110729-1946-H142-Final,"org.jboss.tools.common.verification.ui",1327684655091
